Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20240708070102 2024-07-08 7:10:28.810581400 AM,31.11781645,53.215063,1650.617,USER,Fixed,Corrected,None,92, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.724,0.726,1.564, , , , 
 ,20240708070102 2024-07-08 7:10:30.839551000 AM,31.11777521,53.21526815,1650.772,USER,Fixed,Corrected,None,93, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.724,0.726,1.563, , , , 
 ,20240708070102 2024-07-08 7:10:32.835270900 AM,31.11773268,53.21547173,1650.835,USER,Fixed,Corrected,None,94, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.724,0.726,1.563, , , , 
 ,20240708070102 2024-07-08 7:10:34.825173100 AM,31.11768973,53.21567542,1650.861,USER,Fixed,Corrected,None,95, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.723,0.726,1.563, , , , 
 ,20240708070102 2024-07-08 7:10:36.814632200 AM,31.11764919,53.21588036,1650.995,USER,Fixed,Corrected,None,96, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.723,0.726,1.563, , , , 
 ,20240708070102 2024-07-08 7:10:38.806200300 AM,31.11760755,53.2160815,1650.993,USER,Fixed,Corrected,None,97, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.723,0.726,1.563, , , , 
 ,20240708070102 2024-07-08 7:10:40.825019600 AM,31.11756357,53.21628649,1650.859,USER,Fixed,Corrected,None,98, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.723,0.726,1.562, , , , 
 ,20240708070102 2024-07-08 7:10:42.816540200 AM,31.11752169,53.216489,1650.71,USER,Fixed,Corrected,None,99, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.723,0.727,1.562, , , , 
 ,20240708070102 2024-07-08 7:10:44.810312000 AM,31.11747991,53.21669105,1650.49,USER,Fixed,Corrected,None,100, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.723,0.727,1.562, , , , 
 ,20240708070102 2024-07-08 7:10:46.810157500 AM,31.11743632,53.21689555,1650.449,USER,Fixed,Corrected,None,101, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.722,0.727,1.562, , , , 
 ,20240708070102 2024-07-08 7:10:48.829110600 AM,31.11739182,53.21710199,1650.689,USER,Fixed,Corrected,None,102, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.722,0.727,1.562, , , , 
 ,20240708070102 2024-07-08 7:10:50.820576200 AM,31.11734839,53.21730473,1650.844,USER,Fixed,Corrected,None,103, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.722,0.727,1.561, , , , 
 ,20240708070102 2024-07-08 7:10:52.809652800 AM,31.11730497,53.21750968,1651.039,USER,Fixed,Corrected,None,104, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.722,0.727,1.561, , , , 
 ,20240708070102 2024-07-08 7:10:54.832148800 AM,31.11725989,53.21771591,1651.326,USER,Fixed,Corrected,None,105, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.722,0.727,1.561, , , , 
 ,20240708070102 2024-07-08 7:10:56.819616300 AM,31.11721804,53.21791813,1651.46,USER,Fixed,Corrected,None,106, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.722,0.727,1.561, , , , 
 ,20240708070102 2024-07-08 7:10:58.811107400 AM,31.11717559,53.21811973,1651.407,USER,Fixed,Corrected,None,107, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:10, , , , ,1.721,0.727,1.56, , , , 
 ,20240708070102 2024-07-08 7:11:00.831939200 AM,31.11713403,53.2183236,1651.157,USER,Fixed,Corrected,None,108, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.721,0.727,1.56, , , , 
 ,20240708070102 2024-07-08 7:11:02.835953200 AM,31.11709031,53.21853101,1651.094,USER,Fixed,Corrected,None,109, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.721,0.727,1.56, , , , 
 ,20240708070102 2024-07-08 7:11:04.825730600 AM,31.11704754,53.21873542,1651.154,USER,Fixed,Corrected,None,110, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.721,0.727,1.56, , , , 
 ,20240708070102 2024-07-08 7:11:06.819078700 AM,31.11700493,53.21893819,1651.078,USER,Fixed,Corrected,None,111, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.721,0.727,1.56, , , , 
 ,20240708070102 2024-07-08 7:11:08.821102600 AM,31.11696155,53.21914208,1651.005,USER,Fixed,Corrected,None,112, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.721,0.727,1.559, , , , 
 ,20240708070102 2024-07-08 7:11:10.810227900 AM,31.11691904,53.21934482,1650.988,USER,Fixed,Corrected,None,113, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.72,0.727,1.559, , , , 
 ,20240708070102 2024-07-08 7:11:12.837150100 AM,31.11687592,53.21955312,1650.993,USER,Fixed,Corrected,None,114, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.72,0.727,1.559, , , , 
 ,20240708070102 2024-07-08 7:11:14.824582300 AM,31.11683341,53.21975621,1650.976,USER,Fixed,Corrected,None,115, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.72,0.727,1.559, , , , 
 ,20240708070102 2024-07-08 7:11:16.818133100 AM,31.1167905,53.21995923,1650.95,USER,Fixed,Corrected,None,116, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.72,0.727,1.559, , , , 
 ,20240708070102 2024-07-08 7:11:18.805403200 AM,31.1167486,53.22016093,1650.903,USER,Fixed,Corrected,None,117, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.72,0.727,1.558, , , , 
 ,20240708070102 2024-07-08 7:11:20.830108600 AM,31.11670477,53.2203687,1650.773,USER,Fixed,Corrected,None,118, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.719,0.727,1.558, , , , 
 ,20240708070102 2024-07-08 7:11:23.088018700 AM,31.11666274,53.22056819,1651.164,USER,Fixed,Corrected,None,119, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.719,0.727,1.558, , , , 
 ,20240708070102 2024-07-08 7:11:26.812256100 AM,31.11665445,53.22061081,1651.144,USER,Fixed,Corrected,None,120, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.719,0.727,1.557, , , , 
 ,20240708070102 2024-07-08 7:11:30.648874500 AM,31.11670654,53.22082658,1650.181,USER,Fixed,Corrected,None,121, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.718,0.727,1.557, , , , 
 ,20240708070102 2024-07-08 7:11:32.677778200 AM,31.11675056,53.22103825,1650.152,USER,Fixed,Corrected,None,122, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.718,0.727,1.557, , , , 
 ,20240708070102 2024-07-08 7:11:34.669199700 AM,31.11679428,53.22124217,1650.627,USER,Fixed,Corrected,None,123, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.718,0.727,1.557, , , , 
 ,20240708070102 2024-07-08 7:11:36.689923500 AM,31.11683933,53.22144637,1651.36,USER,Fixed,Corrected,None,124, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.718,0.727,1.556, , , , 
 ,20240708070102 2024-07-08 7:11:43.085002900 AM,31.11686649,53.22157549,1651.633,USER,Fixed,Corrected,None,125, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.717,0.728,1.556, , , , 
 ,20240708070102 2024-07-08 7:11:43.803494700 AM,31.11686638,53.22157383,1651.566,USER,Fixed,Corrected,None,126, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.717,0.728,1.555, , , , 
 ,20240708070102 2024-07-08 7:11:47.529821600 AM,31.11691439,53.2213439,1651.376,USER,Fixed,Corrected,None,127, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.717,0.728,1.555, , , , 
 ,20240708070102 2024-07-08 7:11:49.554687300 AM,31.1169568,53.22113687,1651.199,USER,Fixed,Corrected,None,128, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.717,0.728,1.555, , , , 
 ,20240708070102 2024-07-08 7:11:51.541897500 AM,31.117,53.22093562,1651.029,USER,Fixed,Corrected,None,129, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.716,0.728,1.555, , , , 
 ,20240708070102 2024-07-08 7:11:53.560310400 AM,31.11704425,53.22072952,1650.829,USER,Fixed,Corrected,None,130, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.716,0.728,1.554, , , , 
 ,20240708070102 2024-07-08 7:11:55.555543700 AM,31.11708691,53.22052598,1650.599,USER,Fixed,Corrected,None,131, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.716,0.728,1.554, , , , 
 ,20240708070102 2024-07-08 7:11:57.546943200 AM,31.1171299,53.22032333,1650.422,USER,Fixed,Corrected,None,132, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11, , , , ,1.716,0.728,1.554, , , , 
 ,20240708070102 2024-07-08 7:11:59.538406600 AM,31.11717286,53.22012031,1650.284,USER,Fixed,Corrected,None,133, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:11:60 AM, , , , ,1.716,0.728,1.554, , , , 
 ,20240708070102 2024-07-08 7:12:01.529577000 AM,31.11721544,53.21991684,1650.174,USER,Fixed,Corrected,None,134, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.715,0.728,1.553, , , , 
 ,20240708070102 2024-07-08 7:12:03.529160300 AM,31.11725752,53.21971306,1650.001,USER,Fixed,Corrected,None,135, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.715,0.728,1.553, , , , 
 ,20240708070102 2024-07-08 7:12:05.530917600 AM,31.11729991,53.21950826,1649.972,USER,Fixed,Corrected,None,136, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.715,0.728,1.553, , , , 
 ,20240708070102 2024-07-08 7:12:07.555687400 AM,31.11734319,53.21930129,1650.124,USER,Fixed,Corrected,None,137, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.715,0.728,1.553, , , , 
 ,20240708070102 2024-07-08 7:12:09.546838000 AM,31.11738548,53.21909852,1650.174,USER,Fixed,Corrected,None,138, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.715,0.728,1.552, , , , 
 ,20240708070102 2024-07-08 7:12:11.542244700 AM,31.11742853,53.21889461,1650.33,USER,Fixed,Corrected,None,139, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.714,0.728,1.552, , , , 
 ,20240708070102 2024-07-08 7:12:13.535446200 AM,31.11747155,53.21869215,1650.371,USER,Fixed,Corrected,None,140, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.714,0.728,1.552, , , , 
 ,20240708070102 2024-07-08 7:12:15.526651900 AM,31.11751426,53.21848874,1650.324,USER,Fixed,Corrected,None,141, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.714,0.728,1.552, , , , 
 ,20240708070102 2024-07-08 7:12:17.549085900 AM,31.11755761,53.21828204,1650.159,USER,Fixed,Corrected,None,142, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.714,0.728,1.551, , , , 
 ,20240708070102 2024-07-08 7:12:19.544514400 AM,31.11760022,53.21807838,1650.145,USER,Fixed,Corrected,None,143, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.714,0.728,1.551, , , , 
 ,20240708070102 2024-07-08 7:12:21.535704100 AM,31.11764333,53.21787489,1650.134,USER,Fixed,Corrected,None,144, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.713,0.728,1.551, , , , 
 ,20240708070102 2024-07-08 7:12:23.527036900 AM,31.1176863,53.21767122,1650.122,USER,Fixed,Corrected,None,145, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.713,0.728,1.551, , , , 
 ,20240708070102 2024-07-08 7:12:25.549562000 AM,31.11772967,53.21746541,1650.014,USER,Fixed,Corrected,None,146, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.713,0.728,1.551, , , , 
 ,20240708070102 2024-07-08 7:12:27.544996700 AM,31.11777238,53.21726228,1649.836,USER,Fixed,Corrected,None,147, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.713,0.728,1.55, , , , 
 ,20240708070102 2024-07-08 7:12:29.546957300 AM,31.11781587,53.21705825,1649.725,USER,Fixed,Corrected,None,148, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.713,0.728,1.55, , , , 
 ,20240708070102 2024-07-08 7:12:31.544495800 AM,31.11785828,53.21685479,1649.553,USER,Fixed,Corrected,None,149, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.712,0.728,1.55, , , , 
 ,20240708070102 2024-07-08 7:12:33.531822900 AM,31.11790068,53.2166515,1649.542,USER,Fixed,Corrected,None,150, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.712,0.728,1.55, , , , 
 ,20240708070102 2024-07-08 7:12:35.556480200 AM,31.117944,53.21644429,1649.483,USER,Fixed,Corrected,None,151, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.712,0.728,1.549, , , , 
 ,20240708070102 2024-07-08 7:12:37.543639200 AM,31.11798599,53.21624139,1649.575,USER,Fixed,Corrected,None,152, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.712,0.728,1.549, , , , 
 ,20240708070102 2024-07-08 7:12:39.549130900 AM,31.11802896,53.21603719,1649.695,USER,Fixed,Corrected,None,153, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.712,0.728,1.549, , , , 
 ,20240708070102 2024-07-08 7:12:41.577895200 AM,31.11807276,53.2158294,1649.762,USER,Fixed,Corrected,None,154, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.711,0.728,1.549, , , , 
 ,20240708070102 2024-07-08 7:12:43.573231900 AM,31.11811575,53.21562532,1649.77,USER,Fixed,Corrected,None,155, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.711,0.728,1.548, , , , 
 ,20240708070102 2024-07-08 7:12:45.568532700 AM,31.11815885,53.21542177,1649.846,USER,Fixed,Corrected,None,156, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.711,0.729,1.548, , , , 
 ,20240708070102 2024-07-08 7:12:47.557712800 AM,31.11820172,53.21521905,1649.883,USER,Fixed,Corrected,None,157, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.711,0.729,1.548, , , , 
 ,20240708070102 2024-07-08 7:12:49.552970600 AM,31.11824421,53.21501583,1649.891,USER,Fixed,Corrected,None,158, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.71,0.729,1.548, , , , 
 ,20240708070102 2024-07-08 7:12:51.556876400 AM,31.11828729,53.21481094,1649.756,USER,Fixed,Corrected,None,159, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.71,0.729,1.547, , , , 
 ,20240708070102 2024-07-08 7:12:53.546069400 AM,31.11832932,53.21460859,1649.849,USER,Fixed,Corrected,None,160, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12, , , , ,1.71,0.729,1.547, , , , 
 ,20240708070102 2024-07-08 7:12:59.939165100 AM,31.11835568,53.2144717,1649.877,USER,Fixed,Corrected,None,161, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:12:60 AM, , , , ,1.709,0.729,1.546, , , , 
 ,20240708070102 2024-07-08 7:13:03.769622100 AM,31.11840561,53.21468662,1649.653,USER,Fixed,Corrected,None,162, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.709,0.729,1.546, , , , 
 ,20240708070102 2024-07-08 7:13:05.825511900 AM,31.11844192,53.21489856,1649.989,USER,Fixed,Corrected,None,163, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.709,0.729,1.545, , , , 
 ,20240708070102 2024-07-08 7:13:07.818973800 AM,31.11847746,53.21510683,1650.567,USER,Fixed,Corrected,None,164, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.708,0.729,1.545, , , , 
 ,20240708070102 2024-07-08 7:13:09.843825100 AM,31.11851525,53.21531428,1650.837,USER,Fixed,Corrected,None,165, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.711,0.736,1.545, , , , 
 ,20240708070102 2024-07-08 7:13:12.368687200 AM,31.11854854,53.21551011,1651.278,USER,Fixed,Corrected,None,166, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.711,0.736,1.545, , , , 
 ,20240708070102 2024-07-08 7:13:15.496263500 AM,31.11855133,53.21552916,1651.024,USER,Fixed,Corrected,None,167, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.711,0.736,1.544, , , , 
 ,20240708070102 2024-07-08 7:13:19.485283400 AM,31.11851069,53.21574042,1649.363,USER,Fixed,Corrected,None,168, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.71,0.736,1.544, , , , 
 ,20240708070102 2024-07-08 7:13:21.674860500 AM,31.11846422,53.21595323,1649.361,USER,Fixed,Corrected,None,169, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.71,0.736,1.544, , , , 
 ,20240708070102 2024-07-08 7:13:23.666444100 AM,31.11841936,53.21616192,1649.951,USER,Fixed,Corrected,None,170, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.71,0.736,1.543, , , , 
 ,20240708070102 2024-07-08 7:13:25.693451900 AM,31.11837671,53.21636861,1650.41,USER,Fixed,Corrected,None,171, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.71,0.736,1.543, , , , 
 ,20240708070102 2024-07-08 7:13:27.683052500 AM,31.11833424,53.21657063,1650.588,USER,Fixed,Corrected,None,172, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.709,0.736,1.543, , , , 
 ,20240708070102 2024-07-08 7:13:29.672272900 AM,31.11829211,53.21677174,1650.609,USER,Fixed,Corrected,None,173, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.709,0.736,1.542, , , , 
 ,20240708070102 2024-07-08 7:13:31.692874900 AM,31.11824863,53.21697758,1650.582,USER,Fixed,Corrected,None,174, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.709,0.736,1.542, , , , 
 ,20240708070102 2024-07-08 7:13:33.671980400 AM,31.11820605,53.21717933,1650.647,USER,Fixed,Corrected,None,175, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.709,0.736,1.542, , , , 
 ,20240708070102 2024-07-08 7:13:35.694870200 AM,31.1181636,53.21738174,1650.652,USER,Fixed,Corrected,None,176, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.708,0.736,1.542, , , , 
 ,20240708070102 2024-07-08 7:13:37.715619100 AM,31.11812301,53.21758136,1650.745,USER,Fixed,Corrected,None,177, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.708,0.736,1.541, , , , 
 ,20240708070102 2024-07-08 7:13:39.769448000 AM,31.11808047,53.21778566,1650.893,USER,Fixed,Corrected,None,178, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.708,0.736,1.541, , , , 
 ,20240708070102 2024-07-08 7:13:41.827379000 AM,31.118038,53.21799054,1650.877,USER,Fixed,Corrected,None,179, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.708,0.736,1.541, , , , 
 ,20240708070102 2024-07-08 7:13:43.849727600 AM,31.11799491,53.21819381,1650.993,USER,Fixed,Corrected,None,180, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.707,0.736,1.541, , , , 
 ,20240708070102 2024-07-08 7:13:45.876625300 AM,31.11795184,53.21839894,1651.134,USER,Fixed,Corrected,None,181, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.707,0.736,1.54, , , , 
 ,20240708070102 2024-07-08 7:13:47.895335900 AM,31.11790986,53.21860103,1651.07,USER,Fixed,Corrected,None,182, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.707,0.736,1.54, , , , 
 ,20240708070102 2024-07-08 7:13:49.953272800 AM,31.11786652,53.21880702,1651.017,USER,Fixed,Corrected,None,183, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.707,0.736,1.54, , , , 
 ,20240708070102 2024-07-08 7:13:51.978006100 AM,31.1178247,53.2190081,1650.984,USER,Fixed,Corrected,None,184, ,BYCODE(0), ,0.014,0.009,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/8/2024 7:13, , , , ,1.707,0.737,1.539, , , , 
